,ID,Car_Owned,Bike_Owned,Active_Loan,House_Own,Child_Count,Own_House_Age,Mobile_Tag,Homephone_Tag,Workphone_Working,Client_Family_Members,Cleint_City_Rating,Application_Process_Day,Application_Process_Hour,Score_Source_1,Score_Source_2,Social_Circle_Default,Phone_Change,Credit_Bureau,Default,Alone,Group,Kids,Others,Partner,Relative,Commercial,Govt Job,Service,Graduation,Graduation dropout,Junior secondary,Post Grad,Secondary,D,M,S,W,Female,Male,CL,RL,Family,Home,Municipal,Office,Rental,Shared,Accountants,Cleaning,Cooking,Core,Drivers,HR,High skill tech,IT,Laborers,Low-skill Laborers,Managers,Medicine,Private service,Realty agents,Sales,Secretaries,Security,Waiters/barmen,No,Yes
96883,12200736,1.0,0.0,0.0,1.0,0.0,2.0,1,0,0,2.0,2.0,3.0,7.0,0.451711067,0.5057200070000001,0.1474,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96890,12123219,1.0,0.0,0.0,1.0,0.0,6.0,1,0,0,2.0,1.0,2.0,16.0,0.6763832759999999,0.7321044240000001,0.0505,1533.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
96910,12196596,1.0,0.0,1.0,1.0,2.0,19.0,1,0,0,4.0,3.0,4.0,14.0,0.237234715,0.5440110029999999,0.0072,1176.0,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96960,12182926,1.0,0.0,0.0,1.0,0.0,16.0,1,0,0,1.0,1.0,5.0,14.0,0.236159902,0.555782515,0.3619,616.0,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
97017,12106342,1.0,1.0,1.0,1.0,0.0,3.0,1,0,0,2.0,1.0,5.0,16.0,0.765913932,0.6764040509999999,0.0082,1174.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97020,12220727,1.0,1.0,0.0,1.0,1.0,3.0,1,0,0,3.0,2.0,6.0,15.0,0.12033154300000001,0.5523246070000001,0.0804,450.0,3.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
97025,12112559,1.0,0.0,1.0,0.0,0.0,7.0,1,1,1,1.0,2.0,2.0,10.0,0.654405865,0.5768004379999999,0.0619,381.0,3.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97182,12167655,1.0,0.0,0.0,0.0,1.0,3.0,1,0,1,3.0,1.0,2.0,19.0,0.47108351299999995,0.78203337,0.152,11.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97221,12213395,1.0,0.0,0.0,1.0,0.0,7.0,1,0,0,2.0,2.0,3.0,13.0,0.8711809220000001,0.752228063,0.1175,1693.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
97247,12116597,1.0,0.0,1.0,1.0,2.0,1.0,1,0,0,4.0,2.0,3.0,15.0,0.612532184,0.747857867,0.0928,115.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
97293,12158605,1.0,0.0,1.0,1.0,1.0,14.0,1,0,0,3.0,2.0,2.0,9.0,0.583111383,0.23076445899999998,0.0309,2529.0,4.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
97326,12212305,1.0,1.0,1.0,0.0,0.0,64.0,1,1,0,2.0,1.0,3.0,16.0,0.3014848,0.670015418,0.433,683.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97344,12141967,1.0,0.0,1.0,0.0,1.0,4.0,1,0,0,2.0,1.0,5.0,12.0,0.186535932,0.245349553,0.0794,0.0,5.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
97388,12148793,1.0,0.0,0.0,1.0,0.0,2.0,1,0,1,2.0,2.0,5.0,3.0,0.452162095,0.737490614,0.0052,1022.0,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
97481,12161048,1.0,0.0,0.0,0.0,0.0,14.0,1,0,0,1.0,2.0,4.0,9.0,0.448094826,0.678840303,0.0722,1583.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
97547,12130287,1.0,0.0,1.0,1.0,2.0,6.0,1,0,0,4.0,2.0,5.0,15.0,0.672166585,0.694068811,0.0722,1072.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97558,12172133,1.0,0.0,1.0,0.0,2.0,7.0,1,0,0,4.0,1.0,4.0,15.0,0.47685763600000003,0.52231931,0.0619,0.0,3.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97566,12198074,1.0,1.0,0.0,1.0,2.0,10.0,1,0,0,4.0,3.0,2.0,11.0,0.216212021,0.5882971229999999,0.0278,716.0,3.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
97599,12178725,1.0,0.0,0.0,0.0,0.0,7.0,1,1,1,2.0,2.0,5.0,14.0,0.823705542,0.798851295,0.2474,1932.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97667,12204581,1.0,1.0,0.0,1.0,2.0,10.0,1,0,0,4.0,1.0,3.0,19.0,0.831244568,0.645748701,0.0893,1145.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97741,12132061,1.0,0.0,0.0,1.0,0.0,3.0,1,0,1,2.0,1.0,2.0,11.0,0.551875775,0.592934078,0.2804,1559.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
97825,12111317,1.0,1.0,0.0,0.0,1.0,13.0,1,0,1,3.0,1.0,3.0,16.0,0.284940648,0.748488238,0.0412,3077.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97879,12105375,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0,2.0,2.0,2.0,17.0,0.442917493,0.5689403270000001,0.0021,1023.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
97895,12170612,1.0,0.0,0.0,1.0,1.0,3.0,1,0,0,3.0,2.0,2.0,12.0,0.187709729,0.576271897,0.0619,1829.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
97899,12158873,1.0,0.0,0.0,1.0,1.0,64.0,1,0,1,3.0,1.0,5.0,11.0,0.55092245,0.758879601,0.1196,954.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97913,12121674,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,2.0,2.0,2.0,15.0,0.560474746,0.442591356,0.1361,565.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97929,12106849,1.0,0.0,0.0,1.0,0.0,11.0,1,0,0,2.0,2.0,2.0,7.0,0.247882135,0.648081316,0.0165,1137.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97942,12159040,1.0,0.0,0.0,0.0,0.0,14.0,1,0,0,2.0,2.0,5.0,10.0,0.383607539,0.546304632,0.1464,1586.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
98026,12130588,1.0,1.0,0.0,1.0,0.0,2.0,1,0,0,2.0,2.0,0.0,11.0,0.41903158100000004,0.708243664,0.2351,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98110,12221678,1.0,1.0,1.0,1.0,0.0,12.0,1,0,0,2.0,2.0,4.0,11.0,0.442215301,0.306905704,0.0742,921.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98148,12160272,1.0,0.0,0.0,1.0,1.0,16.0,1,1,0,3.0,2.0,2.0,6.0,0.323107195,0.541389756,0.0825,2451.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
98239,12147603,1.0,0.0,0.0,1.0,2.0,9.0,1,1,0,4.0,2.0,2.0,17.0,0.25161870399999997,0.415572978,0.0299,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
98248,12122597,1.0,1.0,1.0,1.0,0.0,11.0,1,0,0,1.0,2.0,2.0,14.0,0.876764815,0.610831265,0.2603,478.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98281,12109795,1.0,1.0,1.0,1.0,0.0,12.0,1,0,0,2.0,2.0,3.0,9.0,0.542896908,0.414734082,0.0825,153.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98286,12166829,1.0,0.0,1.0,1.0,1.0,18.0,1,0,0,3.0,2.0,2.0,8.0,0.539090757,0.666053451,0.3825,391.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98320,12213801,1.0,1.0,0.0,1.0,1.0,9.0,1,0,0,3.0,2.0,4.0,12.0,0.445527609,0.53857602,0.0608,1104.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98426,12127411,1.0,0.0,0.0,1.0,1.0,4.0,1,0,1,3.0,2.0,5.0,14.0,0.803441167,0.704861374,0.0753,885.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
98576,12199780,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,3.0,2.0,4.0,12.0,0.20372349399999998,0.399869745,0.4052,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98631,12175823,1.0,0.0,1.0,1.0,2.0,1.0,1,0,0,4.0,2.0,1.0,12.0,0.16276826,0.514326694,0.2227,384.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98671,12215927,1.0,0.0,0.0,1.0,1.0,2.0,1,0,0,3.0,3.0,6.0,13.0,0.771722074,0.604653904,0.0464,164.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98679,12195998,1.0,0.0,1.0,1.0,0.0,5.0,1,0,0,2.0,2.0,4.0,9.0,0.655316902,0.629465539,0.0825,373.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98764,12190203,1.0,0.0,0.0,1.0,0.0,14.0,1,0,1,2.0,1.0,6.0,12.0,0.703190113,0.672129605,0.0928,1025.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
98775,12185929,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,2.0,3.0,2.0,13.0,0.466423506,0.529418034,0.0876,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98826,12133959,1.0,1.0,0.0,1.0,0.0,4.0,1,0,0,2.0,1.0,2.0,13.0,0.531625882,0.699878703,0.5969,416.0,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98844,12208010,1.0,0.0,0.0,0.0,1.0,4.0,1,0,1,3.0,1.0,3.0,11.0,0.8527510140000001,0.74129552,0.2216,2529.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98846,12182126,1.0,0.0,1.0,1.0,1.0,14.0,1,0,1,3.0,2.0,1.0,13.0,0.671638497,0.410076205,0.2216,290.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98918,12144932,1.0,1.0,0.0,0.0,2.0,6.0,1,0,0,4.0,2.0,3.0,17.0,0.573380635,0.539374771,0.0915,148.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
98954,12103005,1.0,0.0,0.0,0.0,0.0,8.0,1,0,0,2.0,1.0,5.0,9.0,0.606785276,0.8020646140000001,0.0206,1811.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98976,12183469,1.0,0.0,0.0,1.0,0.0,14.0,1,0,1,2.0,1.0,6.0,12.0,0.703190113,0.672129605,0.0928,1025.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
99025,12152936,1.0,1.0,1.0,1.0,0.0,14.0,1,0,0,1.0,2.0,4.0,15.0,0.134450969,0.305349641,0.0206,1729.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
99029,12146725,1.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1.0,2.0,3.0,15.0,0.397198502,0.526638686,0.2237,1804.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99281,12122199,1.0,1.0,1.0,1.0,0.0,11.0,1,0,1,1.0,2.0,1.0,11.0,0.289988462,0.727165262,0.0825,496.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99464,12173828,1.0,1.0,1.0,1.0,2.0,3.0,1,0,0,4.0,1.0,0.0,9.0,0.5148797420000001,0.67822976,0.0124,1850.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
99474,12160141,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,1.0,2.0,1.0,10.0,0.21812353399999998,0.5181931439999999,0.1433,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99494,12173730,1.0,0.0,0.0,1.0,0.0,5.0,1,0,0,2.0,2.0,1.0,15.0,0.8285153390000001,0.625652698,0.0361,3033.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99612,12203230,1.0,0.0,1.0,1.0,0.0,4.0,1,1,1,2.0,1.0,5.0,11.0,0.40201901100000004,0.209119465,0.1031,876.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99636,12155120,1.0,0.0,1.0,1.0,3.0,10.0,1,0,0,5.0,2.0,2.0,16.0,0.40377552299999997,0.291429699,0.1041,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
99668,12163955,1.0,1.0,1.0,1.0,3.0,1.0,1,0,0,5.0,3.0,3.0,9.0,0.524411386,0.382296766,0.1031,555.0,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
99686,12142768,1.0,0.0,1.0,0.0,1.0,20.0,1,0,1,3.0,2.0,2.0,17.0,0.8605529190000001,0.55284903,0.134,1256.0,5.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99728,12109595,1.0,0.0,1.0,0.0,0.0,4.0,1,0,1,2.0,1.0,1.0,16.0,0.57715163,0.68601985,0.4124,2797.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99800,12150886,1.0,0.0,0.0,1.0,2.0,9.0,1,0,0,4.0,3.0,6.0,13.0,0.304817999,0.100277779,0.1485,514.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99807,12172415,1.0,1.0,0.0,1.0,0.0,8.0,1,0,0,2.0,2.0,1.0,13.0,0.549426116,0.338958762,0.1485,1035.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99847,12127497,1.0,0.0,0.0,1.0,1.0,16.0,1,0,0,3.0,2.0,4.0,9.0,0.754719988,0.346237884,0.2062,1165.0,5.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
99866,12183929,1.0,0.0,1.0,1.0,0.0,2.0,1,0,0,2.0,2.0,4.0,10.0,0.545089674,0.6587379329999999,0.0247,1750.0,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99893,12192804,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,2.0,1.0,1.0,13.0,0.553482004,0.714091811,0.1969,2424.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
99904,12102963,1.0,0.0,0.0,1.0,0.0,7.0,1,0,0,2.0,2.0,4.0,12.0,0.266523373,0.7490723509999999,0.1186,1852.0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99994,12113336,1.0,0.0,1.0,0.0,1.0,12.0,1,0,0,3.0,1.0,1.0,14.0,0.907906735,0.742116632,0.2052,1824.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100049,12120663,1.0,0.0,0.0,1.0,2.0,64.0,1,0,1,4.0,1.0,0.0,11.0,0.44318141899999997,0.714457766,0.1162,1825.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100069,12168100,1.0,1.0,0.0,1.0,0.0,4.0,1,0,0,1.0,2.0,2.0,12.0,0.121673164,0.555388364,0.1237,422.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100076,12176678,1.0,0.0,0.0,1.0,2.0,4.0,1,0,0,4.0,2.0,5.0,14.0,0.417115446,0.730161429,0.1835,695.0,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100160,12221819,1.0,1.0,0.0,0.0,0.0,9.0,1,1,0,2.0,2.0,1.0,19.0,0.605704907,0.5130484000000001,0.0113,3246.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100280,12214532,1.0,1.0,1.0,1.0,2.0,9.0,1,0,0,4.0,3.0,4.0,7.0,0.150323698,0.458619414,0.0165,728.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100313,12207390,1.0,0.0,0.0,1.0,1.0,16.0,1,1,0,3.0,2.0,4.0,13.0,0.523024501,0.566944196,0.0186,852.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100342,12206051,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,2.0,2.0,4.0,19.0,0.7985463540000001,0.7008148909999999,0.0165,962.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100346,12179047,1.0,0.0,0.0,1.0,2.0,4.0,1,1,0,4.0,2.0,2.0,16.0,0.560252623,0.511655193,0.1402,1179.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100369,12124897,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,3.0,1.0,2.0,13.0,0.058963583,0.713001208,0.1485,6.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
